;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Relative permittivity at zero frequency;Relative permittivity at zero frequency_std
199789;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.0492;288.15;101.3;7.25;0.0725
199790;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.0982;288.15;101.3;6.84;0.0684
199791;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.1991;288.15;101.3;6.04;0.0604
199792;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.3006;288.15;101.3;5.3;0.053
199793;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.398;288.15;101.3;4.65;0.0465
199794;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.4977;288.15;101.3;4.05;0.0405
199795;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.0494;298.15;101.3;6.98;0.0698
199796;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.0988;298.15;101.3;6.59;0.0659
199797;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.1956;298.15;101.3;5.85;0.0585
199798;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.303;298.15;101.3;5.11;0.0511
199799;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.3959;298.15;101.3;4.52;0.0452
199800;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.4948;298.15;101.3;3.96;0.0396
199801;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.0494;308.15;101.3;6.73;0.0673
199802;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.0981;308.15;101.3;6.35;0.0635
199803;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.1993;308.15;101.3;5.62;0.0562
199804;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.3025;308.15;101.3;4.94;0.0494
199805;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.3951;308.15;101.3;4.39;0.0439
199806;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.4936;308.15;101.3;3.86;0.0386
199807;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.5854;288.15;101.3;3.58;0.0358
199808;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.7026;288.15;101.3;3.02;0.0302
199809;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.801;288.15;101.3;2.61;0.0261
199810;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.8927;288.15;101.3;2.28;0.0228
199811;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.9408;288.15;101.3;2.12;0.0212
199812;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.6028;298.15;101.3;3.4;0.034
199813;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.7018;298.15;101.3;2.95;0.0295
199814;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.7937;298.15;101.3;2.59;0.0259
199815;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.891;298.15;101.3;2.25;0.0225
199816;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.9419;298.15;101.3;2.09;0.0209
199817;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.5951;308.15;101.3;3.36;0.0336
199818;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.7021;308.15;101.3;2.89;0.0289
199819;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.7993;308.15;101.3;2.53;0.0253
199820;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.8953;308.15;101.3;2.21;0.0221
199821;j.jct.2010.09.008;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;142939-39-7;142-82-5;InChIKey=SBZXBUIDTXKZTM-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;2,5,8-trioxanonane__heptane;0.9472;308.15;101.3;2.06;0.0206
893423;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.2;298.15;50000.0;57.87;0.05787
893424;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.4;298.15;50000.0;45.53;0.04553
893425;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.6;298.15;50000.0;38.28;0.03828
893426;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.8;298.15;50000.0;33.34;0.03334
893427;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.2;298.15;100000.0;59.19;0.05919
893428;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.4;298.15;100000.0;46.73;0.04673
893429;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.6;298.15;100000.0;39.34;0.03934
893430;je050237g;1,2-propanediol;water;CC(O)CO;O;57-55-6;14314-42-2;InChIKey=DNIAPMSPPWPWGF-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-propanediol__water;0.8;298.15;100000.0;34.3;0.0343
893451;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.2;298.15;50000.0;60.3;0.0603
893452;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.4;298.15;50000.0;50.18;0.05018
893453;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.6;298.15;50000.0;43.8;0.0438
893454;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.8;298.15;50000.0;39.39;0.03939
893455;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.2;298.15;100000.0;61.43;0.06143
893456;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.4;298.15;100000.0;51.17;0.05117
893457;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.6;298.15;100000.0;44.67;0.04467
893458;je050237g;1,3-propanediol;water;OCCCO;O;504-63-2;14314-42-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,3-propanediol__water;0.8;298.15;100000.0;40.15;0.04015
901316;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.0;298.15;50000.0;80.18;0.08018
901317;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.2;298.15;50000.0;66.72;0.06672
901318;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.4;298.15;50000.0;57.74;0.05774
901319;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.6;298.15;50000.0;50.99;0.05099
901320;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.8;298.15;50000.0;45.95;0.04595
901321;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.0;298.15;100000.0;81.88;0.08188
901322;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.2;298.15;100000.0;68.04;0.06804
901323;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.4;298.15;100000.0;58.96;0.05896
901324;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.6;298.15;100000.0;52.14;0.05214
901325;je050353j;1,2-ethanediol;water;OCCO;O;37221-95-7;14314-42-2;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1,2-ethanediol__water;0.8;298.15;100000.0;47.04;0.04704
901350;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.2;298.15;50000.0;65.05;0.06505
901351;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.4;298.15;50000.0;56.37;0.05637
901352;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.6;298.15;50000.0;50.55;0.05055
901353;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.8;298.15;50000.0;46.43;0.04643
901354;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.2;298.15;100000.0;66.28;0.06628
901355;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.4;298.15;100000.0;57.44;0.05744
901356;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.6;298.15;100000.0;51.5;0.0515
901357;je050353j;glycerol;water;OCC(O)CO;O;8043-29-6;14314-42-2;InChIKey=PEDCQBHIVMGVHV-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;glycerol__water;0.8;298.15;100000.0;47.33;0.04733
1508621;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.0;288.15;101.0;34.62;0.03
1508622;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.0517;288.15;101.0;34.02;0.03
1508623;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.1023;288.15;101.0;33.43;0.03
1508624;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.1496;288.15;101.0;32.84;0.03
1508625;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.2011;288.15;101.0;32.25;0.03
1508626;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.249;288.15;101.0;31.67;0.03
1508627;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.2997;288.15;101.0;31.12;0.03
1508628;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.3523;288.15;101.0;30.53;0.03
1508629;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.4021;288.15;101.0;30.04;0.03
1508630;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.4489;288.15;101.0;29.57;0.03
1508631;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.5031;288.15;101.0;29.1;0.03
1508632;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.5487;288.15;101.0;28.71;0.03
1508633;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.5995;288.15;101.0;28.34;0.03
1508634;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.6525;288.15;101.0;27.95;0.03
1508635;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.7017;288.15;101.0;27.66;0.03
1508636;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.7485;288.15;101.0;27.36;0.03
1508637;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.8022;288.15;101.0;27.07;0.03
1508638;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.8497;288.15;101.0;26.79;0.03
1508639;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.9026;288.15;101.0;26.52;0.03
1508640;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.9526;288.15;101.0;26.21;0.03
1508641;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;1.0;288.15;101.0;25.92;0.03
1508642;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.0;293.15;101.0;33.6;0.03
1508643;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.0517;293.15;101.0;32.97;0.03
1508644;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.1023;293.15;101.0;32.37;0.03
1508645;je800593p;ethanol;methyl alcohol;CCO;CO;121182-78-3;54841-71-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;ethanol__methanol;0.1496;293.15;101.0;31.78;0.03
