,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Excess molar volume, m3/mol","Excess molar volume, m3/mol_std"
194809,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.2311,-0.00000011,-5.5E-010
194810,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.2942,-0.000000129,-6.45E-010
194811,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.4109,-0.000000153,-7.65E-010
194812,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.5273,-0.000000159,-7.95E-010
194813,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.6433,-0.000000146,-7.3E-010
194814,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.7215,-0.000000127,-6.35E-010
194815,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.8202,-0.000000093,-4.65E-010
194816,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.9297,-0.00000004,-2E-010
194817,j.jct.2010.07.016,toluene,tetrahydropyran,Cc1ccccc1,C1CCOCC1,toluene__tetrahydropyran,0.9735,-0.000000016,-8E-011
194888,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.0639,-0.000000022,-1.1E-010
194889,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.1503,-0.000000043,-2.15E-010
194890,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.2321,-0.000000055,-2.75E-010
194891,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.2835,-0.000000059,-2.95E-010
194892,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.3331,-0.000000061,-3.05E-010
194893,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.3832,-0.000000061,-3.05E-010
194894,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.4421,-0.00000006,-3E-010
194895,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.5127,-0.000000057,-2.85E-010
194896,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.5515,-0.000000054,-2.7E-010
194897,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.6027,-0.000000049,-2.45E-010
194898,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.6529,-0.000000044,-2.2E-010
194899,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.7211,-0.000000036,-1.8E-010
194900,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.7905,-0.000000027,-1.35E-010
194901,j.jct.2010.07.016,"1,4-dimethylbenzene",tetrahydropyran,Cc1ccc(C)cc1,C1CCOCC1,"1,4-dimethylbenzene__tetrahydropyran",0.8673,-0.000000017,-8.5E-011
194930,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.0626,-0.000000006,-3E-011
194931,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.1258,-0.000000012,-6E-011
194932,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.1731,-0.000000017,-8.5E-011
194933,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.2459,-0.000000022,-1.1E-010
194934,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.3452,-0.000000028,-1.4E-010
194935,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.4411,-0.000000032,-1.6E-010
194936,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.4801,-0.000000032,-1.6E-010
194937,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.5413,-0.000000032,-1.6E-010
194938,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.6033,-0.000000032,-1.6E-010
194939,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.6541,-0.00000003,-1.5E-010
194940,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.7113,-0.000000027,-1.35E-010
194941,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.7852,-0.000000022,-1.1E-010
194942,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.8934,-0.000000012,-6E-011
194943,j.jct.2010.07.016,"1,3-dimethylbenzene",tetrahydropyran,Cc1cccc(C)c1,C1CCOCC1,"1,3-dimethylbenzene__tetrahydropyran",0.9229,-0.000000009,-4.5E-011
495143,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.0417,0.00000015,3E-010
495144,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.128,0.000000289,5.78E-010
495145,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.1661,0.000000327,6.54E-010
495146,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.2039,0.000000353,7.06E-010
495147,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.2988,0.000000396,7.92E-010
495148,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.3473,0.000000406,8.12E-010
495149,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.3998,0.000000411,8.22E-010
495150,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.4524,0.000000412,8.24E-010
495151,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.4995,0.000000408,8.16E-010
495152,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.5596,0.000000395,7.9E-010
495153,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.5985,0.000000384,7.68E-010
495154,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.6487,0.000000365,7.3E-010
495155,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.7029,0.000000333,6.66E-010
495156,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.7607,0.0000003,6E-010
495157,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.8004,0.000000269,5.38E-010
495158,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.8508,0.000000218,4.36E-010
495159,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.8989,0.000000163,3.26E-010
495160,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.9197,0.000000136,2.72E-010
495161,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.9497,0.000000088,1.76E-010
495162,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.1998,0.000000354,7.08E-010
495163,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.3985,0.000000409,8.18E-010
495164,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.6015,0.000000381,7.62E-010
495165,j.fluid.2005.08.001,ethanol,hexane,CCO,CCCCCC,ethanol__hexane,0.8009,0.00000027,5.4E-010
495183,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0155,0.000000057,1.14E-010
495184,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0369,0.000000085,1.7E-010
495185,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0511,0.000000097,1.94E-010
495186,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0766,0.000000113,2.26E-010
495187,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.0993,0.000000122,2.44E-010
495188,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.1065,0.000000128,2.56E-010
495189,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.1499,0.000000138,2.76E-010
495190,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.1976,0.000000142,2.84E-010
495191,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.1981,0.000000141,2.82E-010
495192,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.2497,0.000000136,2.72E-010
495193,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.2997,0.000000127,2.54E-010
495194,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.3437,0.000000112,2.24E-010
495195,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.4016,0.000000088,1.76E-010
495196,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.4538,0.000000063,1.26E-010
495197,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.4995,0.000000041,8.2E-011
495198,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.5545,0.000000015,3E-011
495199,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.596,-0.000000004,-8E-012
495200,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.5987,-0.000000002,-4E-012
495201,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.6575,-0.000000025,-5E-011
495202,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.7003,-0.000000037,-7.4E-011
495203,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.7525,-0.000000047,-9.4E-011
495204,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.7994,-0.000000049,-9.8E-011
495205,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.8006,-0.000000053,-1.06E-010
495206,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.8481,-0.000000049,-9.8E-011
495207,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.8998,-0.000000039,-7.8E-011
495208,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.9025,-0.000000041,-8.2E-011
495209,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.9496,-0.000000024,-4.8E-011
495210,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.1997,0.000000137,2.74E-010
495211,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.3999,0.000000089,1.78E-010
495212,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.6008,-0.000000014,-2.8E-011
495213,j.fluid.2005.08.001,1-butanol,hexane,CCCCO,CCCCCC,1-butanol__hexane,0.8007,-0.000000058,-1.16E-010
644094,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.00991,-1.59E-008,0.000000003
644095,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.01256,-0.00000002,0.000000003
644096,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.02619,-0.000000042,0.000000003
644097,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.04637,-7.77E-008,0.000000003
644098,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.07516,-0.000000129,0.000000003
644099,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.09514,-1.663E-007,0.000000003
644100,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.10163,-0.000000176,0.000000003
644101,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.12445,-0.000000213,0.000000003
644102,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.14906,-2.503E-007,0.000000003
644103,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.17311,-2.812E-007,0.000000003
644104,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.19996,-3.129E-007,0.000000003
644105,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.20039,-3.111E-007,0.000000003
644106,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.20833,-3.196E-007,0.000000003
644107,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.22025,-0.000000329,0.000000003
644108,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.25008,-3.542E-007,0.000000003
644109,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.29027,-3.794E-007,0.000000003
644110,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.40764,-4.006E-007,0.000000003
644111,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.46407,-0.000000391,0.000000003
644112,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.60656,-3.285E-007,0.000000003
644113,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.69588,-2.682E-007,0.000000003
644114,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.77876,-2.017E-007,0.000000003
644115,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.79885,-1.852E-007,0.000000003
644116,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.804,-1.797E-007,0.000000003
644117,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.84631,-1.425E-007,0.000000003
644118,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.88645,-1.063E-007,0.000000003
644119,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.93081,-6.42E-008,0.000000003
644120,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.93949,-0.000000055,0.000000003
644121,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.00991,-1.34E-008,0.000000003
644122,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.01256,-1.72E-008,0.000000003
644123,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.02619,-3.73E-008,0.000000003
644124,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.04637,-6.95E-008,0.000000003
644125,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.07516,-1.151E-007,0.000000003
644126,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.09514,-1.485E-007,0.000000003
644127,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.10163,-1.571E-007,0.000000003
644128,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.12445,-1.901E-007,0.000000003
644129,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.14906,-2.236E-007,0.000000003
644130,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.17311,-2.516E-007,0.000000003
644131,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.19996,-2.805E-007,0.000000003
644132,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.20039,-2.788E-007,0.000000003
644133,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.20833,-2.866E-007,0.000000003
644134,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.22025,-2.952E-007,0.000000003
644135,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.25008,-3.186E-007,0.000000003
644136,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.29027,-3.423E-007,0.000000003
644137,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.40764,-3.639E-007,0.000000003
644138,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.46407,-0.000000356,0.000000003
644139,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.60656,-3.007E-007,0.000000003
644140,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.69588,-0.000000246,0.000000003
644141,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.77876,-1.853E-007,0.000000003
644142,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.79885,-1.703E-007,0.000000003
644143,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.804,-1.651E-007,0.000000003
644144,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.84631,-1.309E-007,0.000000003
644145,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.88645,-9.78E-008,0.000000003
644146,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.93081,-0.000000059,0.000000003
644147,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.93949,-5.03E-008,0.000000003
644148,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.00991,-1.23E-008,0.000000003
644149,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.01256,-0.000000016,0.000000003
644150,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.02619,-3.54E-008,0.000000003
644151,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.04637,-6.63E-008,0.000000003
644152,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.07516,-1.097E-007,0.000000003
644153,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.09514,-1.415E-007,0.000000003
644154,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.10163,-1.496E-007,0.000000003
644155,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.12445,-0.000000181,0.000000003
644156,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.14906,-2.129E-007,0.000000003
644157,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.17311,-2.396E-007,0.000000003
644158,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.19996,-2.674E-007,0.000000003
644159,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.20039,-2.656E-007,0.000000003
644160,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.20833,-2.731E-007,0.000000003
644161,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.22025,-2.813E-007,0.000000003
644162,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.25008,-3.038E-007,0.000000003
644163,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.29027,-3.269E-007,0.000000003
644164,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.40764,-3.484E-007,0.000000003
644165,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.46407,-3.412E-007,0.000000003
644166,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.60656,-2.887E-007,0.000000003
644167,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.69588,-2.364E-007,0.000000003
644168,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.77876,-1.782E-007,0.000000003
644169,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.79885,-1.638E-007,0.000000003
644170,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.804,-1.587E-007,0.000000003
644171,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.84631,-0.000000126,0.000000003
644172,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.88645,-0.000000094,0.000000003
644173,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.93081,-5.68E-008,0.000000003
644174,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.93949,-4.83E-008,0.000000003
644175,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.00991,-1.13E-008,0.000000003
644176,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.01256,-1.49E-008,0.000000003
644177,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.02619,-3.38E-008,0.000000003
644178,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.04637,-6.35E-008,0.000000003
644179,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.07516,-1.051E-007,0.000000003
644180,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.09514,-1.354E-007,0.000000003
644181,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.10163,-1.431E-007,0.000000003
644182,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.12445,-0.000000173,0.000000003
644183,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.14906,-2.035E-007,0.000000003
644184,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.17311,-0.000000229,0.000000003
644185,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.19996,-2.555E-007,0.000000003
644186,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.20039,-2.538E-007,0.000000003
644187,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.20833,-2.611E-007,0.000000003
644188,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.22025,-0.000000269,0.000000003
644189,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.25008,-2.907E-007,0.000000003
644190,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.29027,-0.000000313,0.000000003
644191,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.40764,-3.344E-007,0.000000003
644192,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.46407,-3.277E-007,0.000000003
644193,j.fluid.2013.06.041,"1,2-ethanediol",water,OCCO,O,"1,2-ethanediol__water",0.60656,-2.779E-007,0.000000003
