;Filename;Count
0;je060283w;145
1;je7006692;50
2;je400149j;31
3;je800593p;30
4;j.jct.2008.09.006;18
5;je060248p;16
6;j.tca.2012.05.036;15
7;j.jct.2010.09.008;9
8;j.jct.2007.09.004;9
9;j.jct.2011.07.021;6
10;j.tca.2012.10.024;6
11;je600515j;6
12;je900503p;4
13;j.fluid.2009.07.009;3
14;j.fluid.2008.01.024;1
15;j.tca.2013.05.022;1
