;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Speed of sound, m/s;Speed of sound, m/s_std
642919;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.3027;293.15;101.0;1282.92;0.1
642920;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.4;293.15;101.0;1289.82;0.1
642921;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.5055;293.15;101.0;1296.66;0.1
642922;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.6054;293.15;101.0;1302.53;0.1
642923;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.7025;293.15;101.0;1307.9;0.1
642924;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8042;293.15;101.0;1313.24;0.1
642925;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8552;293.15;101.0;1315.86;0.1
642926;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.906;293.15;101.0;1318.45;0.1
642927;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.9526;293.15;101.0;1320.87;0.1
642928;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.0516;298.15;101.0;1245.25;0.1
642929;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.1011;298.15;101.0;1249.69;0.1
642930;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.1535;298.15;101.0;1254.23;0.1
642931;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.2027;298.15;101.0;1258.29;0.1
642932;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.2537;298.15;101.0;1262.34;0.1
642933;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.3027;298.15;101.0;1266.08;0.1
642934;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.4;298.15;101.0;1272.94;0.1
642935;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.5055;298.15;101.0;1279.7;0.1
642936;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.6054;298.15;101.0;1285.56;0.1
642937;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.7025;298.15;101.0;1290.93;0.1
642938;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8042;298.15;101.0;1296.25;0.1
642939;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8552;298.15;101.0;1298.85;0.1
642940;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.906;298.15;101.0;1301.4;0.1
642941;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.9526;298.15;101.0;1303.79;0.1
642942;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.0516;303.15;101.0;1228.51;0.1
642943;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.1011;303.15;101.0;1233.04;0.1
642944;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.1535;303.15;101.0;1237.53;0.1
642945;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.2027;303.15;101.0;1241.54;0.1
642946;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.2537;303.15;101.0;1245.48;0.1
642947;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.3027;303.15;101.0;1249.12;0.1
642948;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.4;303.15;101.0;1255.88;0.1
642949;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.5055;303.15;101.0;1262.62;0.1
642950;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.6054;303.15;101.0;1268.57;0.1
642951;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.7025;303.15;101.0;1274.01;0.1
642952;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8042;303.15;101.0;1279.38;0.1
642953;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8552;303.15;101.0;1281.96;0.1
642954;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.906;303.15;101.0;1284.47;0.1
642955;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.9526;303.15;101.0;1286.73;0.1
642956;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.0516;308.15;101.0;1211.84;0.1
642957;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.1011;308.15;101.0;1216.27;0.1
642958;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.1535;308.15;101.0;1220.72;0.1
642959;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.2027;308.15;101.0;1224.71;0.1
642960;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.2537;308.15;101.0;1228.66;0.1
642961;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.3027;308.15;101.0;1232.31;0.1
642962;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.4;308.15;101.0;1239.1;0.1
642963;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.5055;308.15;101.0;1245.93;0.1
642964;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.6054;308.15;101.0;1251.91;0.1
642965;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.7025;308.15;101.0;1257.37;0.1
642966;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8042;308.15;101.0;1262.75;0.1
642967;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8552;308.15;101.0;1265.33;0.1
642968;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.906;308.15;101.0;1267.82;0.1
642969;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.9526;308.15;101.0;1270.04;0.1
642970;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.0516;313.15;101.0;1195.25;0.1
642971;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.1011;313.15;101.0;1199.67;0.1
642972;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.1535;313.15;101.0;1204.14;0.1
642973;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.2027;313.15;101.0;1208.19;0.1
642974;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.2537;313.15;101.0;1212.18;0.1
642975;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.3027;313.15;101.0;1215.87;0.1
642976;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.4;313.15;101.0;1222.69;0.1
642977;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.5055;313.15;101.0;1229.48;0.1
642978;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.6054;313.15;101.0;1235.4;0.1
642979;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.7025;313.15;101.0;1240.72;0.1
642980;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8042;313.15;101.0;1245.98;0.1
642981;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.8552;313.15;101.0;1248.51;0.1
642982;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.906;313.15;101.0;1250.98;0.1
642983;j.fluid.2013.06.021;1-butanol;2-butoxyethanol;CCCCO;CCCCOCCO;107569-51-7;9004-77-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;1-butanol__2-butoxyethanol;0.9526;313.15;101.0;1253.21;0.1
643096;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.0517;293.15;101.0;1236.45;0.1
643097;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.1011;293.15;101.0;1242.03;0.1
643098;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.152;293.15;101.0;1247.66;0.1
643099;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.2027;293.15;101.0;1253.1;0.1
643100;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.2541;293.15;101.0;1258.42;0.1
643101;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.3092;293.15;101.0;1263.98;0.1
643102;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.4012;293.15;101.0;1272.91;0.1
643103;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.5011;293.15;101.0;1282.15;0.1
643104;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.6065;293.15;101.0;1291.4;0.1
643105;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.7054;293.15;101.0;1299.75;0.1
643106;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.806;293.15;101.0;1307.89;0.1
643107;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.8558;293.15;101.0;1311.83;0.1
643108;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.8999;293.15;101.0;1315.35;0.1
643109;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.9516;293.15;101.0;1319.31;0.1
643110;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.0517;298.15;101.0;1218.86;0.1
643111;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.1011;298.15;101.0;1224.33;0.1
643112;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.152;298.15;101.0;1229.91;0.1
643113;j.fluid.2013.06.021;butan-2-ol;2-butoxyethanol;CCC(C)O;CCCCOCCO;4221-99-2;9004-77-7;InChIKey=BTANRVKWQNVYAZ-UHFFFAOYSA-N;InChIKey=POAOYUHQDCAZBD-UHFFFAOYSA-N;2-butanol__2-butoxyethanol;0.2027;298.15;101.0;1235.33;0.1
